"street_view_rating","address","parcel_number"
2,"4363 MONROE ST, GARY","450828456009000004"
2,"4364 BROADWAY, GARY","450828479026000004"
2,"4365 LOUISIANA PL, GARY","450827478003000004"
2,"4366 LOUISIANA PL, GARY","450827476014000004"
2,"4368 CONNECTICUT ST, GARY","450827352024000004"
2,"4368 DELAWARE ST, GARY","450827354020000004"
2,"4368 MASSACHUSETTS ST, GARY","450827351025000004"
2,"4369 ADAMS ST, GARY","450828478011000004"
2,"4369 CONNECTICUT ST, GARY","450827353013000004"
2,"4369 MONROE ST, GARY","450828456010000004"
2,"4372 BROADWAY, GARY","450828479027000004"
2,"4372 CAROLINA ST, GARY","450827378021000004"
2,"4373 JOHNSON ST, GARY","450828352010000004"
2,"4373 PENNSYLVANIA ST, GARY","450827354011000004"
2,"4373 VIRGINIA ST, GARY","450827378012000004"
2,"4375 LOUISIANA ST, GARY","450827478004000004"
2,"4376-86 MARYLAND ST, GARY","450827376023000004"
2,"438 ELLSWORTH ST, GARY","450805182020000004"
2,"4380 BROADWAY, GARY","450828479028000004"
2,"4380 KENTUCKY ST, GARY","450827455027000004"
2,"4380 VIRGINIA ST, GARY","450827377022000004"
2,"4381 JACKSON ST, GARY","450828455013000004"
2,"4384 CONNECTICUT ST, GARY","450827352027000004"
2,"4385 DELAWARE ST, GARY","450827376014000004"
2,"4385 KENTUCKY ST, GARY","450827457011000004"
2,"4385 MASSACHUSETTS ST, GARY","450827352014000004"
2,"4387 CONNECTICUT ST, GARY","450827353016000004"
2,"4387 HARRISON ST, GARY","450828452006000004"
2,"4388 KENTUCKY ST, GARY","450827455028000004"
2,"4388 PENNSYLVANIA ST, GARY","450827353027000004"
2,"4388 VIRGINIA ST, GARY","450827377023000004"
2,"4390 MARYLAND ST, GARY","450827376025000004"
2,"4400 LOUISIANA PL, GARY","450827476018000004"
2,"4400 MASSACHUSETTS ST, GARY","450827355023000004"
2,"4400 W 19TH PLZ, GARY","450807352020000004"
2,"4401 E 10TH AVE, GARY","450812227002000004"
2,"4401 KENTUCKY ST, GARY","450827457013000004"
2,"4401 LOUISIANA ST, GARY","450827479001000004"
2,"4401 MCKINLEY ST, GARY","450829462001000001"
2,"4401 VIRGINIA ST, GARY","450827382001000004"
2,"4401 W 21ST AVE, GARY","450818102006000004"
2,"4406 LOUISIANA PL, GARY","450827476019000004"
2,"4408 E 12TH PL, GARY","450812206045000004"
2,"4408 JACKSON ST, GARY","450828453019000004"
2,"4409 MASSACHUSETTS ST, GARY","450827356002000004"
2,"4411 LOUISIANA PL, GARY","450827479002000004"
2,"4412 LOUISIANA PL, GARY","450827476020000004"
2,"4413 CONNECTICUT ST, GARY","450827357003000004"
2,"4414 GEORGIA ST, GARY","450827383012000004"
2,"4416 MARYLAND ST, GARY","450827380011000004"
2,"4417 DELAWARE ST, GARY","450827380002000004"
2,"4417 E 10TH AVE, GARY","450812227004000004"
2,"4417 VERMONT CT, GARY","450827456003000004"
2,"4418 LOUISIANA PL, GARY","450827476021000004"
2,"4419 CONNECTICUT ST, GARY","450827357004000004"
2,"4420 MADISON ST, GARY","450828458018000004"
2,"4420 W 25TH PL, GARY","450818301030000003"
2,"4421 LOUISIANA PL, GARY","450827479003000004"
2,"4424 E 12TH PL, GARY","450812206047000004"
2,"4424 LOUISIANA PL, GARY","450827476022000004"
2,"4424 VIRGINIA ST, GARY","450827381013000004"
2,"4425 BUCHANAN ST, GARY","450828357016000004"
2,"4425 E 12TH PL, GARY","450812255020000004"
2,"4425 LINCOLN ST, GARY","450828356004000004"
2,"4425 MASSACHUSETTS ST, GARY","450827356004000004"
2,"4425 TANEY, GARY","450829361002000001"
2,"4425 VERMONT CT, GARY","450827456004000004"
2,"4425 W 25TH PL, GARY","450818302012000003"
2,"4427 HARRISON ST, GARY","450828453003000004"
2,"4427 PENNSYLVANIA ST, GARY","450827358005000004"
2,"4431 CALHOUN ST, GARY","450725383010000001"
2,"4431 CONNECTICUT ST, GARY","450827357006000004"
2,"4432 W 21ST AVE, GARY","450807355020000004"
2,"4433 BUCHANAN ST, GARY","450828357017000004"
2,"4433 DELAWARE ST, GARY","450827380004000004"
2,"4433 MARYLAND ST, GARY","450827381005000004"
2,"4437 MADISON ST, GARY","450828480006000004"
2,"4438 MADISON ST, GARY","450828458021000004"
2,"4439 JACKSON ST, GARY","450828457006000004"
2,"4441 BUCHANAN ST, GARY","450828357018000004"
2,"4441 ELLSWORTH PL, GARY","450829385004000001"
2,"4442 W 26TH AVE, GARY","450818302028000003"
2,"4448 CAROLINA ST, GARY","450827382016000004"
2,"4449 BUCHANAN ST, GARY","450828357019000004"
2,"4449 MADISON ST, GARY","450828480009000004"
2,"4449 VERMONT CT, GARY","450827456007000004"
2,"4449 VIRGINIA ST, GARY","450827382007000004"
2,"4452 E 11TH AVE, GARY","450812227027000004"
2,"4456 CONNECTICUT ST, GARY","450827356025000004"
2,"4456 WASHINGTON ST, GARY","450828482017000004"
2,"4457 MADISON ST, GARY","450828480011000004"
2,"4460 PENNSYLVANIA ST, GARY","450827357022000004"
2,"4464 MASSACHUSETTS ST, GARY","450827355033000004"
2,"4468 JOHNSON ST, GARY","450828354019000004"
2,"4468 PENNSYLVANIA ST, GARY","450827357023000004"
2,"4469 JOHNSON ST, GARY","450828355010000004"
2,"4471 MARYLAND ST, GARY","450827381009000004"
2,"4471 MASSACHUSETTS ST, GARY","450827356011000004"
2,"4475 KENTUCKY ST, GARY","450827457022000004"
2,"4477 BUCHANAN ST, GARY","450828357023000004"
2,"4480 MASSACHUSETTS ST, GARY","450827355035000004"
2,"4488 KENTUCKY ST, GARY","450827456029000004"
2,"4500 E 13TH AVE, GARY","450812227039000004"
2,"4501 W 29TH AVE, GARY","450819101009000003"
2,"4505 ROOSEVELT PL, GARY","450832202001000001"
2,"4508 W 28TH AVE, GARY","450818352025000003"
2,"4510 W 13TH AVE, GARY","450807151025000004"
2,"4512 W 13TH AVE, GARY","450807151024000004"
2,"4516 CONNECTICUT ST, GARY","450834102017000004"
2,"4524 CONNECTICUT ST, GARY","450834102018000004"
2,"4525 CONNECTICUT ST, GARY","450834103004000004"
2,"4525 TYLER, GARY","450833129005000004"
2,"4526 JACKSON ST, GARY","450833202018000004"
2,"4530 JACKSON ST, GARY","450833202019000004"
2,"4536 CLEVELAND ST, GARY","450832204018000001"
2,"4537 CONNECTICUT ST, GARY","450834103006000004"
2,"4537 MCKINLEY ST, GARY","450832204003000001"
2,"4538 PENNSYLVANIA ST, GARY","450834103020000004"
2,"4545 PIERCE, GARY","450833126012000004"
2,"4545-51 POLK ST, GARY","450833128010000004"
2,"4548 MCKINLEY ST, GARY","450832203011000001"
2,"4549 PENNSYLVANIA ST, GARY","450834104007000004"
2,"4553 PENNSYLVANIA ST, GARY","450834104008000004"
2,"4556 PENNSYLVANIA ST, GARY","450834103023000004"
2,"4556 POLK, GARY","450833127016000004"
2,"4557 LINCOLN ST, GARY","450833103010000004"
2,"4557 PENNSYLVANIA ST, GARY","450834104009000004"
2,"4559 ROOSEVELT ST, GARY","450832203002000001"
2,"4560 HARRISON, GARY","450833129023000004"
2,"4560 POLK, GARY","450833127017000004"
2,"4563 POLK ST, GARY","450833128012000004"
2,"4564 DELAWARE ST, GARY","450834104025000004"
2,"4565 PENNSYLVANIA ST, GARY","450834104010000004"
2,"4566 JACKSON, GARY","450833202024000004"
2,"4567 VAN BUREN ST, GARY","450833202014000004"
2,"4569 CONNECTICUT ST, GARY","450834103011000004"
2,"4571 PENNSYLVANIA ST, GARY","450834104011000004"
2,"4572 PIERCE ST, GARY","450833104023000004"
2,"4573 CONNECTICUT ST, GARY","450834103012000004"
2,"4574 CONNECTICUT ST, GARY","450834102026000004"
2,"4577 PENNSYLVANIA ST, GARY","450834104012000004"
2,"4582 CONNECTICUT ST, GARY","450834102027000004"
2,"4585 PENNSYLVANIA ST, GARY","450834104013000004"
2,"4587 CONNECTICUT ST, GARY","450834103013000004"
2,"4592 BUCHANAN ST, GARY","450833103023000004"
2,"4595 CLEVELAND ST, GARY","450832226012000001"
2,"4595 CONNECTICUT ST, GARY","450834103014000004"
2,"4601 PENNSYLVANIA ST, GARY","450834108001000004"
2,"4608 LINCOLN ST, GARY","450833106013000004"
2,"4611 HARRISON ST, GARY","450833203002000004"
2,"4620 CONNECTICUT ST, GARY","450834106016000004"
2,"4620 DELAWARE ST, GARY","450834108017000004"
2,"4621 W 11TH AVE, GARY","450712279003000004"
2,"4623 MARYLAND ST, GARY","450834128006000004"
2,"4625 HARRISON ST, GARY","450833203004000004"
2,"4628 MARYLAND ST, GARY","450834127019000004"
2,"4628 MASSACHUSETTS ST, GARY","450834105016000004"
2,"4635 MASSACHUSETTS ST, GARY","450834106005000004"
2,"4636 GARFIELD ST, GARY","450832231024000001"
2,"4636 PENNSYLVANIA ST, GARY","450834107019000004"
2,"4640 CONNECTICUT ST, GARY","450834106019000004"
2,"4643 CAROLINA ST, GARY","450834130004000004"
2,"4644 DELAWARE ST, GARY","450834108021000004"
2,"4648 HARRISON ST, GARY","450833133017000004"
2,"4653 CAROLINA ST, GARY","450834130005000004"
2,"4653 HARRISON ST, GARY","450833203007000004"
2,"4656 BUCHANAN ST, GARY","450833107019000004"
2,"4656 VIRGINIA ST, GARY","450834128023000004"
2,"4657 CAROLINA ST, GARY","450834130006000004"
2,"4660 CAROLINA ST, GARY","450834129018000004"
2,"4660 DELAWARE ST, GARY","450834108022000004"
2,"4662 VIRGINIA ST, GARY","450834128024000004"
2,"4666 CONNECTICUT ST, GARY","450834106022000004"
2,"4667 CONNECTICUT ST, GARY","450834107009000004"
2,"4667 MASSACHUSETTS ST, GARY","450834106009000004"
2,"4671 CONNECTICUT ST, GARY","450834107010000004"
2,"4673 MASSACHUSETTS ST, GARY","450834106010000004"
2,"4680 DELAWARE ST, GARY","450834108024000004"
2,"4680 VAN BUREN ST, GARY","450833203023000004"
2,"4681 MASSACHUSETTS ST, GARY","450834106011000004"
2,"4682 PENNSYLVANIA ST, GARY","450834107024000004"
2,"4686 VIRGINIA ST, GARY","450834128027000004"
2,"4688 DELAWARE ST, GARY","450834108026000004"
2,"4690 DELAWARE ST, GARY","450834108027000004"
2,"4692 PENNSYLVANIA ST, GARY","450834107025000004"
2,"4693 MASSACHUSETTS ST, GARY","450834106012000004"
2,"4695 PENNSYLVANIA ST, GARY","450834108014000004"
2,"4700-08 MASSACHUSETTS ST, GARY","450834151015000004"
2,"4701 CAROLINA ST, GARY","450834180001000004"
2,"4701 MASSACHUSETTS ST, GARY","450834152001000004"
2,"4701 PENNSYLVANIA ST, GARY","450834154001000004"
2,"4704 W 26TH AVE, GARY","450713426040000003"
2,"4711 W 11TH AVE, GARY","450712278004000004"
2,"4713 MASSACHUSETTS ST, GARY","450834152003000004"
2,"4720 CAROLINA ST, GARY","450834176032000004"
2,"4725 CAROLINA ST, GARY","450834180006000004"
2,"4725 E 13TH PL, GARY","450812279019000004"
2,"4730 JACKSON ST, GARY","450833252017000004"
2,"4730 MADISON ST, GARY","450833254016000004"
2,"4731 PENNSYLVANIA ST, GARY","450834154006000004"
2,"4731 VAN BUREN ST, GARY","450833252006000004"
2,"4732 W 11TH AVE, GARY","450712232036000004"
2,"4733 CAROLINA ST, GARY","450834180007000004"
2,"4735 CONNECTICUT ST, GARY","450834153006000004"
2,"4736 MONROE ST, GARY","450833253018000004"
2,"4737 MONROE ST, GARY","450833254007000004"
2,"4739 CONNECTICUT ST, GARY","450834153007000004"
2,"4740 GEORGIA ST, GARY","450834180023000004"
2,"4740 PENNSYLVANIA ST, GARY","450834153021000004"
2,"4741 CAROLINA ST, GARY","450834180008000004"
2,"4741 PENNSYLVANIA ST, GARY","450834154008000004"
2,"4741 WASHINGTON ST, GARY","450833279005000004"
2,"4742 MONROE ST, GARY","450833253019000004"
2,"4742 VAN BUREN ST, GARY","450833251017000004"
2,"4744 CONNECTICUT ST, GARY","450834152023000004"
2,"4744 DELAWARE ST, GARY","450834154022000004"
2,"4745 CONNECTICUT ST, GARY","450834153008000004"
2,"4747 JACKSON ST, GARY","450833253008000004"
2,"4748 CAROLINA ST, GARY","450834177031000004"
2,"4749 CONNECTICUT ST, GARY","450834153009000004"
2,"4750 RHODE ISLAND ST, GARY","450834251031000004"
2,"4753 ROOSEVELT PL, GARY","450832252011000001"
2,"4754 MASSACHUSETTS ST, GARY","450834151022000004"
2,"4755 ROOSEVELT PL, GARY","450832252012000001"
2,"4756 GEORGIA, GARY","450834180025000004"
2,"4757 CAROLINA ST, GARY","450834180010000004"
2,"4760 JACKSON ST, GARY","450833252022000004"
2,"4761 GEORGIA ST, GARY","450834251007000004"
2,"4766 PENNSYLVANIA ST, GARY","450834153025000004"
2,"4767 CAROLINA ST, GARY","450834180011000004"
2,"4772 CONNECTICUT ST, GARY","450834152028000004"
2,"4773 MASSACHUSETTS ST, GARY","450834152012000004"
2,"4780 KENTUCKY ST, GARY","450834256016000004"
2,"4780 RHODE ISLAND ST, GARY","450834251034000004"
2,"4788 CONNECTICUT ST, GARY","450834152030000004"
2,"4800 CONNECTICUT ST, GARY","450834156012000004"
2,"4800 GEORGIA ST, GARY","450834180030000004"
2,"4801 GEORGIA ST, GARY","450834251011000004"
2,"4801 KENTUCKY ST, GARY","450834258024000004"
2,"4809 MASSACHUSETTS ST, GARY","450834156002000004"
2,"4811 KENTUCKY ST, GARY","450834258025000004"
2,"4816 CONNECTICUT ST, GARY","450834156013000004"
2,"4816 W 7TH AVE, GARY","450701435009000004"
2,"4820 CONNECTICUT ST, GARY","450834156014000004"
2,"4820 KENTUCKY ST, GARY","450834256020000004"
2,"4820 RHODE ISLAND ST, GARY","450834251038000004"
2,"4821-29 VERMONT PL, GARY","450834256007000004"
2,"4827 CAROLINA ST, GARY","450834180016000004"
2,"4830 RHODE ISLAND, GARY","450834251039000004"
2,"4832 VAN BUREN ST, GARY","450833255018000004"
2,"4833 MASSACHUSETTS ST, GARY","450834156006000004"
2,"4835 CAROLINA ST, GARY","450834180017000004"
2,"4836 MASSACHUSETTS ST, GARY","450834155025000004"
2,"4841 VERMONT PL, GARY","450834256009000004"
2,"4844 CONNECTICUT ST, GARY","450834156018000004"
2,"4845-49 MASSACHUSETTS ST, GARY","450834156008000004"
2,"4848 MASSACHUSETTS ST, GARY","450834155027000004"
2,"4850 CLEVELAND, GARY","450832258016000001"
2,"4851 PENNSYLVANIA ST, GARY","450834158008000004"
2,"4852 CAROLINA ST, GARY","450834179036000004"
2,"4855 MASSACHUSETTS ST, GARY","450834156009000004"
2,"4862 MASSACHUSETTS ST, GARY","450834155029000004"
2,"488 W 22ND PL, GARY","450816202031000004"
2,"4900 CONNECTICUT ST, GARY","450834302006000004"
2,"4901 HARRISON ST, GARY","450833401001000004"
2,"4907 W 26TH APPR AVE, GARY","450713427006000003"
2,"4910 W 11TH AVE, GARY","450712230026000004"
2,"4912 E 10TH AVE, GARY","450907101002000004"
2,"4924 CAROLINA ST, GARY","450834328011000004"
2,"4927 JEFFERSON ST, GARY","450833427008000004"
2,"4929 MARYLAND ST, GARY","450834327003000004"
2,"4930 W 11TH AVE, GARY","450712230023000004"
2,"4932 PENNSYLVANIA ST, GARY","450834303020000004"
2,"4933 DELAWARE ST, GARY","450834326004000004"
2,"4934 CAROLINA ST, GARY","450834328012000004"
2,"4936 PENNSYLVANIA ST, GARY","450834303021000004"
2,"4937 MARYLAND ST, GARY","450834327004000004"
2,"4938 W 11TH AVE, GARY","450712230022000004"
2,"4939 GEORGIA ST, GARY","450834401006000004"
2,"4939 MARYLAND ST, GARY","450834327005000004"
2,"4941 WASHINGTON ST, GARY","450833429006000004"
2,"4946 GEORGIA ST, GARY","450834329014000004"
2,"4948 RHODE ISLAND ST, GARY","450834401015000004"
2,"4950 ADAMS ST, GARY","450833427024000004"
2,"4958 CAROLINA ST, GARY","450834328015000004"
2,"4958 MARYLAND ST, GARY","450834326020000004"
2,"4960 CONNECTICUT ST, GARY","450834302017000004"
2,"4961 DELAWARE ST, GARY","450834326009000004"
2,"4968 GEORGIA ST, GARY","450834329017000004"
2,"4970 JEFFERSON ST, GARY","450833426027000004"
2,"4975 MADISON ST, GARY","450833426015000004"
2,"4976 JEFFERSON ST, GARY","450833426028000004"
2,"4978 MARYLAND ST, GARY","450834326023000004"
2,"4978 PENNSYLVANIA ST, GARY","450834303028000004"
2,"4983 JEFFERSON ST, GARY","450833427017000004"
2,"4988 VERMONT ST, GARY","450834402017000004"
2,"4990 VIRGINIA ST, GARY","450834327021000004"
2,"4994 CAROLINA ST, GARY","450834328019000004"
2,"5000 CAROLINA ST, GARY","450834332013000004"
2,"5000 MARYLAND ST, GARY","450834330012000004"
2,"5000 W 19TH AVE, GARY","450712408049000004"
2,"5005 JEFFERSON ST, GARY","450833431001000004"
2,"5007 JEFFERSON ST, GARY","450833431002000004"
2,"5008 PENNSYLVANIA ST, GARY","450834306016000004"
2,"5009 TENNESSEE ST, GARY","450834427013000004"
2,"5012 MARYLAND ST, GARY","450834330014000004"
2,"5012 VIRGINIA ST, GARY","450834331012000004"
2,"5013 CAROLINA ST, GARY","450834333002000004"
2,"5015 WASHINGTON ST, GARY","450833433003000004"
2,"5016 E 13TH PL, GARY","450907152018000004"
2,"5017 DELAWARE ST, GARY","450834330002000004"
2,"5017 INDIANA PL, GARY","450834432014000004"
2,"5020 JEFFERSON ST, GARY","450833430019000004"
2,"5021 W 26TH AVE, GARY","450713402009000003"
2,"5024 MARYLAND ST, GARY","450834330016000004"
2,"5030 INDIANA PL, GARY","450834430014000004"
2,"5030 PENNSYLVANIA ST, GARY","450834306019000004"
2,"5030 W 11TH AVE, GARY","450712208022000004"
2,"5032 CAROLINA ST, GARY","450834332017000004"
2,"5033 JEFFERSON ST, GARY","450833431006000004"
2,"5033 W 9TH AVE, GARY","450712204002000004"
2,"5036 PENNSYLVANIA ST, GARY","450834306020000004"
2,"504 E 43RD AVE, GARY","450827335022000004"
2,"5040 CAROLINA ST, GARY","450834332018000004"
2,"5044 INDIANA PL, GARY","450834430027000004"
2,"5049 INDIANA PL, GARY","450834432018000004"
2,"5050 PENNSYLVANIA ST, GARY","450834306022000004"
2,"5052 OHIO CT, GARY","450834429011000004"
2,"5054 CAROLINA ST, GARY","450834332020000004"
2,"5055 MARYLAND ST, GARY","450834331006000004"
2,"5059 INDIANA PL, GARY","450834432020000004"
2,"5060 MARYLAND ST, GARY","450834330022000004"
2,"5060 OHIO CT, GARY","450834429012000004"
2,"5060 PENNSYLVANIA ST, GARY","450834306024000004"
2,"5062 JEFFERSON ST, GARY","450833430027000004"
2,"5063 VIRGINIA ST, GARY","450834332009000004"
2,"5065-50 TENNESSEE ST, GARY","450834429004000004"
2,"5069 JEFFERSON ST, GARY","450833431012000004"
2,"5070 MARYLAND ST, GARY","450834330023000004"
2,"5072 PENNSYLVANIA ST, GARY","450834306026000004"
2,"5074 INDIANA PL, GARY","450834477015000004"
2,"5079 MARYLAND ST, GARY","450834331008000004"
2,"5079 OHIO CT, GARY","450834431001000004"
2,"5085 MARYLAND ST, GARY","450834331009000004"
2,"5095 CAROLINA ST, GARY","450834333012000004"
2,"5101 PENNSYLVANIA ST, GARY","450834354001000004"
2,"5101 W 9TH AVE, GARY","450712203005000004"
2,"5108 KENTUCKY ST, GARY","450834451024000004"
2,"5112 CAROLINA ST, GARY","450834378008000004"
2,"5125 CONNECTICUT ST, GARY","450834353003000004"
2,"5125 WASHINGTON ST, GARY","450833479005000004"
2,"5126 W 15TH AVE, GARY","450712257022000004"
2,"5136 DELAWARE ST, GARY","450834354013000004"
2,"5136 VIRGINIA ST, GARY","450834377012000004"
2,"5136 WASHINGTON ST, GARY","450833478011000004"
2,"5149 MASSACHUSETTS ST, GARY","450834352006000004"
2,"5155 WASHINGTON ST, GARY","450833479006000004"
2,"5158 CONNECTICUT ST, GARY","450834352013000004"
2,"5162 CONNECTICUT ST, GARY","450834352014000004"
2,"5162 MARYLAND ST, GARY","450834376012000004"
2,"5179 ADAMS ST, GARY","450833478009000004"
2,"5186 WASHINGTON ST, GARY","450833478014000004"
2,"5188 MADISON ST, GARY","450833452026000004"
2,"519 WAYNE ST, GARY","450904427005000004"
2,"5195 WASHINGTON ST, GARY","450833479007000004"
2,"5201 E 13TH PL, GARY","450907177001000004"
2,"5213 E 10TH AVE, GARY","450907127002000004"
2,"5214 E 10TH AVE, GARY","450907126004000004"
2,"5217 W 2ND AVE, GARY","450701251012000004"
2,"5231 E 13TH AVE, GARY","450907176004000004"
2,"5232 W 4TH PL, GARY","450701254022000004"
2,"5233 W 3RD AVE, GARY","450701252010000004"
2,"5236 W 4TH PL, GARY","450701254021000004"
2,"5240 W 4TH PL, GARY","450701254020000004"
2,"5241 E 10TH AVE, GARY","450907127005000004"
2,"5245 W 4TH AVE, GARY","450701254007000004"
2,"5247 W 3RD AVE, GARY","450701252007000004"
2,"5300 E 13TH PL, GARY","450907176025000004"
2,"5304 W 4TH PL, GARY","450701254017000004"
2,"5313 E 11TH PL, GARY","450907128011000004"
2,"5316 W 8TH AVE, GARY","450701451010000004"
2,"5317 E 13TH PL, GARY","450907177009000004"
2,"5319 W 9TH AVE, GARY","450712201003000004"
2,"5320 E 13TH AVE, GARY","450907128030000004"
2,"5330 E 11TH PL, GARY","450907127030000004"
2,"5334 E 10TH AVE, GARY","450907126013000004"
2,"5334 W 4TH AVE, GARY","450701253013000004"
2,"5366 E 11TH PL, GARY","450907127034000004"
2,"5400 E 13TH PL, GARY","450907132010000004"
2,"5401 E 13TH PL, GARY","450907177013000004"
2,"5409 E 13TH PL, GARY","450907177014000004"
2,"5421 W 9TH AVE, GARY","450712128003000004"
2,"5424 W 11TH AVE, GARY","450712130022000004"
2,"5425 W 23RD AVE, GARY","450713177006000003"
2,"5430 W 37TH AVE, GARY","450724376030000003"
2,"5434 W 7TH AVE, GARY","450701335006000004"
2,"5435 W 24TH AVE, GARY","450713179015000003"
2,"5440 E 13TH PL, GARY","450907132014000004"
2,"5521 E 13TH AVE, GARY","450907132008000004"
2,"5531 E 13TH AVE, GARY","450907132009000004"
2,"555-61 TANEY ST, GARY","450805305013000004"
2,"5609 E 13TH PL, GARY","450907251002000004"
2,"5616 E 10TH AVE, GARY","450907201003000004"
2,"5619 E 10TH AVE, GARY","450907203001000004"
2,"5619 W 6TH AVE, GARY","450701333003000004"
2,"5624 E 13TH PL, GARY","450907203040000004"
2,"5632 E 10TH AVE, GARY","450907201005000004"
2,"5644 E 13TH PL, GARY","450907203042000004"
2,"5659 W 24TH AVE, GARY","450713178011000003"
2,"5710 W 25TH AVE, GARY","450713178031000003"
2,"5801 E 13TH PL, GARY","450907251014000004"
2,"5829 W 29TH PL, GARY","450724102014000003"
2,"5842 W 29TH PL, GARY","450724101025000003"
2,"6003 W 9TH AVE, GARY","450712102004000004"
2,"6009 W 29TH PL, GARY","450724102011000003"
2,"6745 W 25TH AVE, GARY","450714403001000003"
2,"6821 W 25TH AVE, GARY","450714401005000003"
2,"701 E 46TH AVE, GARY","450834130001000004"
2,"701 TENNESSEE ST, GARY","450803476001000004"
2,"7015 W 21ST AVE, GARY","450714126014000003"
2,"702 VAN BUREN ST, GARY","450804451002000004"
2,"7022 W 24TH AVE, GARY","450714176032000003"
2,"704 GEORGIA ST, GARY","450803379022000004"
2,"706 TANEY ST, GARY","450805351014000004"
2,"707 HARRISON ST, GARY","450804380002000004"
2,"7076 W 22ND AVE, GARY","450714126021000003"
2,"7077 W 24TH AVE, GARY","450714177007000003"
2,"708 E 41ST AVE, GARY","450827184029000004"
2,"708 MARYLAND ST, GARY","450803376023000004"
2,"709 M L KING DR, GARY","450803479002000004"
2,"709 VERMONT ST, GARY","450803453003000004"
2,"7093 W 22ND AVE, GARY","450714127001000003"
2,"710 PIERCE ST, GARY","450804354014000004"
2,"710 RALSTON ST, GARY","450701451012000004"
2,"711 E 40TH AVE, GARY","450827184003000004"
2,"711 PIERCE ST, GARY","450804376002000004"
2,"712 E 40TH AVE, GARY","450827180016000004"
2,"712 E 41ST AVE, GARY","450827184030000004"
2,"713 E 39TH AVE, GARY","450827180004000004"
2,"713 FILLMORE ST, GARY","450804377003000004"
2,"713 TANEY ST, GARY","450805354003000004"
2,"716 CAROLINA ST, GARY","450803378024000004"
2,"716 CONNECTICUT ST, GARY","450803352010000004"
2,"717 COLFAX ST, GARY","450701351019000004"
2,"717 MATTHEWS ST, GARY","450701477004000004"
2,"719 JEFFERSON ST, GARY","450804477004000004"
2,"720 CONNECTICUT ST, GARY","450803352011000004"
2,"720 RALSTON ST, GARY","450701451015000004"
2,"721 BURR ST, GARY","450701451004000004"
2,"721 DURBIN ST, GARY","450701454004000004"
2,"721 GEORGIA ST, GARY","450803451006000004"
2,"7223 W 23RD AVE, GARY","450714151014000003"
2,"723 MATTHEWS ST, GARY","450701477005000004"
2,"723 MISS ST, GARY","450802352004000004"
2,"724 CLINTON ST, GARY","450701376009000004"
2,"724 M L KING DR, GARY","450803478018000004"
2,"724 W 19TH AVE, GARY","450809410034000004"
2,"725 E 48TH PL, GARY","450834179041000004"
2,"725 POLK ST, GARY","450804378006000004"
2,"725 RALSTON ST, GARY","450701452005000004"
2,"725 W 17TH AVE, GARY","450809410003000004"
2,"7251 W 23RD AVE, GARY","450714151008000003"
2,"7256 W 22ND ST, GARY","450714101027000003"
2,"726 DURBIN ST, GARY","450701453021000004"
2,"7260 W 22ND AVE, GARY","450714101026000003"
2,"727 DURBIN ST, GARY","450701454005000004"
2,"732 DURBIN ST, GARY","450701453022000004"
2,"732 HOVEY ST, GARY","450701477023000004"
2,"732 MOUNT ST, GARY","450701454022000004"
2,"733 GEORGIA ST, GARY","450803451009000004"
2,"733 HARRISON ST, GARY","450804380007000004"
2,"733 MOUNT ST, GARY","450701476006000004"
2,"733 OHIO ST, GARY","450803477006000004"
2,"733 TENNESSEE ST, GARY","450803476008000004"
2,"734 E 41ST AVE, GARY","450827184034000004"
2,"735 CAROLINA ST, GARY","450803379009000004"
2,"736 DURBIN ST, GARY","450701453023000004"
2,"736 E 41ST AVE, GARY","450827184035000004"
2,"736 MATTHEWS ST, GARY","450701476024000004"
2,"736 TENNESSEE ST, GARY","450803454024000004"
2,"740 HARRISON ST, GARY","450804379029000004"
2,"740 OHIO ST, GARY","450803476026000004"
2,"740 RHODE ISLAND ST, GARY","450803451031000004"
2,"740 TENN ST, GARY","450803454025000004"
2,"740 W 27TH AVE, GARY","450816406014000004"
2,"741 HARRISON ST, GARY","450804380010000004"
2,"743 CAROLINA, GARY","450803379011000004"
2,"743 MOUNT ST, GARY","450701476008000004"
2,"744 E 48TH PL, GARY","450834180034000004"
2,"744 OHIO ST, GARY","450803476027000004"
2,"744 TENNESSEE ST, GARY","450803454026000004"
2,"744 VAN BUREN ST, GARY","450804451007000004"
2,"748 TENNESSEE ST, GARY","450803454027000004"
2,"749 CLINTON ST, GARY","450701377007000004"
2,"749 DELAWARE ST, GARY","450803376012000004"
2,"749 E 39TH AVE, GARY","450827180007000004"
2,"749 E 48TH PL, GARY","450834179044000004"
2,"749 HOVEY ST, GARY","450701478007000004"
2,"749 MARYLAND, GARY","450803377012000004"
2,"750 E 48TH PL, GARY","450834180035000004"
2,"753 GEORGIA ST, GARY","450803451014000004"
2,"754 DURBIN ST, GARY","450701453026000004"
2,"757 HOVEY ST, GARY","450701478009000004"
2,"761 MOUNT ST, GARY","450701476011000004"
2,"762 LOUISIANA ST, GARY","450803477026000004"
2,"763 RALSTON ST, GARY","450701452011000004"
2,"768 OHIO ST, GARY","450803476034000004"
2,"769 PORTER ST, GARY","450701479012000004"
2,"771 HANLEY ST, GARY","450701453014000004"
2,"771 MATTHEWS ST, GARY","450701477013000004"
2,"771 TENNESSEE ST, GARY","450803476017000004"
